npanxx	state	rate_center	ocn	line_class
540600	VA	LEXINGTON	073H	V
540601	VA	BLUE GRASS	8825	V
540602	VA	STAFFORD	7529	V
540603	VA	LOUISA	829J	L
540604	VA	FREDECKSBG	829J	L
540605	VA	BLACKSBURG	6855	W
540606	VA	ELKTON	073H	V
540607	VA	HARRISONBG	5562	W
540608	VA	MOUNTANGRV	8825	V
540609	VA	STAUNTON	8825	V
540610	VA	DEERFIELD	609F	L
540611	VA	XXXXXXXXXX	MULT	L
540612	VA	HARRISONBG	079F	V
540613	VA	ROANOKE	6827	W
540614	VA	ORANGE	138E	V
540615	VA	HARRISONBG	6855	W
540616	VA	DUBLIN	6283	W
540617	VA	CHRISTISBG	079F	V
540618	VA	CULPEPER	321J	L
540619	VA	MT GILEAD	275G	V
540620	VA	COVINGTON	6855	W
540621	VA	FREDECKSBG	6827	W
540622	VA	FRONTROYAL	0254	L
540623	VA	FREDECKSBG	4036	W
540624	VA	EDINBURG	4036	W
540625	VA	KINGGEORGE	231C	L
540626	VA	PEMBROKE	0243	L
540627	VA	ROANOKE	6855	W
540628	VA	STAFFORD	318J	V
540629	VA	RADFORD	6827	W
540630	VA	EDINBURG	6855	W
540631	VA	FRONTROYAL	0254	L
540632	VA	ROANOKE	079F	V
540633	VA	RADFORD	9213	L
540634	VA	MINERAL	6827	W
540635	VA	FRONTROYAL	0254	L
540636	VA	FRONTROYAL	0254	L
540637	VA	MCDOWELL	8825	V
540638	VA	HARRISONBG	367E	V
540639	VA	RADFORD	9213	L
540640	VA	CULPEPER	939H	V
540641	VA	RADFORD	6855	W
540642	VA	FREDECKSBG	079F	V
540643	VA	DUBLIN	9213	L
540644	VA	DAHLGREN	0233	L
540645	VA	FREDECKSBG	8825	V
540646	VA	HARRISONBG	197D	V
540647	VA	ROANOKE	515J	L
540648	VA	MONTEREY	8825	V
540649	VA	WAYNESBORO	6855	W
540650	VA	ROANOKE	367E	V
540651	VA	LOCUST GRV	0225	L
540652	VA	SHENANDOAH	0254	L
540653	VA	DAHLGREN	0233	L
540654	VA	FREDECKSBG	9213	L
540655	VA	ROANOKE	073H	V
540656	VA	FREDECKSBG	6827	W
540657	VA	STAFFORD	0233	L
540658	VA	STAFFORD	0233	L
540659	VA	STAFFORD	0233	L
540660	VA	FRONTROYAL	6827	W
540661	VA	ORANGE	9213	L
540662	VA	WINCHESTER	9213	L
540663	VA	DAHLGREN	0233	L
540664	VA	WINCHESTER	6855	W
540665	VA	WINCHESTER	9213	L
540666	VA	ROANOKE	138E	V
540667	VA	WINCHESTER	9213	L
540668	VA	CATOCTIN	9213	L
540669	VA	LURAY	4036	W
540670	VA	FREDECKSBG	624H	V
540671	VA	WASHINGTON	5562	W
540672	VA	ORANGE	9213	L
540673	VA	SHENANDHPK	624H	V
540674	VA	DUBLIN	9213	L
540675	VA	WASHINGTON	0254	L
540676	VA	ROANOKE	6855	W
540677	VA	LURAY	6827	W
540678	VA	WINCHESTER	9213	L
540679	VA	HOTSPRINGS	6827	W
540680	VA	WARRENTON	6827	W
540681	VA	FREDECKSBG	4644	V
540682	VA	ROANOKE	6827	W
540683	VA	WASHINGTON	5562	W
540684	VA	FREDECKSBG	8825	V
540685	VA	ROANOKE	6855	W
540686	VA	WINCHESTER	318J	V
540687	VA	MIDDLEBURG	9213	L
540688	VA	STAUNTON	6855	W
540689	VA	HARRISONBG	8825	V
540690	VA	WARRENTON	4036	W
540691	VA	COVINGTON	6283	W
540692	VA	FRONTROYAL	8825	V
540693	VA	FREDECKSBG	9213	L
540694	VA	STEPHENSCY	8825	V
540695	VA	FLOYD	6283	W
540696	VA	PEARISBURG	7421	L
540697	VA	WINCHESTER	4644	V
540698	VA	SHAWSVILLE	275G	V
540699	VA	STAFFORD	318J	V
540700	VA			L
540701	VA	FREDECKSBG	138E	V
540702	VA	CHANCELLOR	318J	V
540703	VA	STONE MT	138E	V
540704	VA	HARRISONBG	624H	V
540705	VA	HARRISONBG	079F	V
540706	VA	FREDECKSBG	425J	W
540707	VA	BEDFORD	8825	V
540708	VA	CULPEPER	073H	V
540709	VA	KINGGEORGE	8825	V
540710	VA	FREDECKSBG	9213	L
540711	VA	XXXXXXXXXX	MULT	L
540712	VA	STAUNTON	609F	L
540713	VA	ELKTON	8825	V
540714	VA	WARRENTON	4036	W
540715	VA	UNIONVILLE	5832	L
540716	VA	LEXINGTON	7229	L
540717	VA	CULPEPER	6827	W
540718	VA	CULPEPER	6827	W
540719	VA	BURNTCHMNY	0254	L
540720	VA	STAFFORD	0233	L
540721	VA	BURNTCHMNY	0254	L
540722	VA	WINCHESTER	9213	L
540723	VA	WINCHESTER	9213	L
540724	VA	MARSHALL	073H	V
540725	VA	ROANOKE	9213	L
540726	VA	NARROWS	9213	L
540727	VA	CULPEPER	9213	L
540728	VA	ROANOKE	6827	W
540729	VA	CULPEPER	4036	W
540730	VA	KEEZLETOWN	073H	V
540731	VA	RADFORD	9213	L
540732	VA	UNIONVILLE	318J	V
540733	VA	EDOM	7238	L
540734	VA	CHANCELLOR	4036	W
540735	VA	FREDECKSBG	829J	L
540736	VA	CHANCELLOR	829J	L
540737	VA	HARTWOOD	829J	L
540738	VA	MADISON	5832	L
540739	VA	BLACKSBURG	6827	W
540740	VA	NEW MARKET	0250	L
540741	VA	FREDECKSBG	9213	L
540742	VA	LURAY	6827	W
540743	VA	LURAY	0254	L
540744	VA	RADFORD	275G	V
540745	VA	FLOYD	0225	L
540746	VA	HARRISONBG	4036	W
540747	VA	POTTSCREEK	0226	L
540748	VA	LOUISA	4036	W
540749	VA	FRONTROYAL	6855	W
540750	VA	BLACKSBURG	6827	W
540751	VA	MT GILEAD	9213	L
540752	VA	HARTWOOD	9213	L
540753	VA	MARSHALL	079F	V
540754	VA	WINCHESTER	318J	V
540755	VA	CHANCELLOR	318J	V
540756	VA	MADISON	318J	V
540757	VA	CHRISTISBG	6855	W
540758	VA	EDINBURG	4036	W
540759	VA	ROANOKE	6827	W
540760	VA	FREDECKSBG	4036	W
540761	VA	ROANOKE	4036	W
540762	VA	CHRISTISBG	6855	W
540763	VA	ALUM RIDGE	0225	L
540764	VA	CULPEPER	4036	W
540765	VA	SALEM	6283	W
540766	VA	NATURALBDG	5832	L
540767	VA	ROANOKE	8825	V
540768	VA	SPOTSYLVAN	6855	W
540769	VA	ROANOKE	9213	L
540770	VA	HARRISONBG	275G	V
540771	VA	WINCHESTER	4036	W
540772	VA	ROANOKE	9213	L
540773	VA	WINCHESTER	4979	L
540774	VA	ROANOKE	9213	L
540775	VA	KINGGEORGE	0233	L
540776	VA	ROANOKE	9213	L
540777	VA	ROANOKE	318J	V
540778	VA	STANLEY	0254	L
540779	VA	STAFFORD	138E	V
540780	VA	MT GILEAD	138E	V
540781	VA	BLUEMONT	138E	V
540782	VA	STANLEY	079F	V
540783	VA	STAFFORD	4036	W
540784	VA	LEXINGTON	5562	W
540785	VA	CHANCELLOR	0233	L
540786	VA	CHANCELLOR	0233	L
540787	VA	PEARISBURG	612K	L
540788	VA	CALVERTON	9213	L
540789	VA	WILLIS	0225	L
540790	VA	ROANOKE	996H	L
540791	VA	CULPEPER	197D	V
540792	VA	CULPEPER	7229	L
540793	VA	ROANOKE	6855	W
540794	VA	ROANOKE	495J	L
540795	VA	ROANOKE	551G	V
540796	VA	HARTWOOD	321J	L
540797	VA	ROANOKE	6827	W
540798	VA	ROANOKE	6827	W
540799	VA	RAPHINE	8825	V
540800	VA	CULPEPER	145J	L
540801	VA	HARRISONBG	0233	L
540802	VA	MONTVALE	7229	L
540803	VA	STAFFORD	7229	L
540804	VA	SHAWSVILLE	624H	V
540805	VA	SPOTSYLVAN	6855	W
540806	VA	RADFORD	321J	L
540807	VA	LOUISA	6855	W
540808	VA	BLACKSBURG	6827	W
540809	VA	FREDECKSBG	6827	W
540810	VA	HARRISONBG	6827	W
540811	VA	XXXXXXXXXX	MULT	L
540812	VA	CULPEPER	318J	V
540813	VA	DUBLIN	6283	W
540814	VA	BURNTCHMNY	4036	W
540815	VA	ROANOKE	4036	W
540816	VA	BEDFORD	6855	W
540817	VA	LEXINGTON	5562	W
540818	VA	RADFORD	6855	W
540819	VA	ROANOKE	6855	W
540820	VA	HARRISONBG	6827	W
540821	VA	BERRYVILLE	8825	V
540822	VA	CATOCTIN	9213	L
540823	VA	FRONTROYAL	6827	W
540824	VA	BLACKSBURG	478J	V
540825	VA	CULPEPER	9213	L
540826	VA	WASHINGTON	7421	L
540827	VA	CULPEPER	9213	L
540828	VA	BRIDGEWTR	0233	L
540829	VA	CULPEPER	9213	L
540830	VA	HARRISONBG	6827	W
540831	VA	RADFORD	9213	L
540832	VA	GORDONSVL	9213	L
540833	VA	EDOM	0233	L
540834	VA	FREDECKSBG	9213	L
540835	VA	RADFORD	6827	W
540836	VA	WAYNESBORO	6855	W
540837	VA	BOYCE	9213	L
540838	VA	RADFORD	4979	L
540839	VA	HOTSPRINGS	0253	L
540840	VA	FREDECKSBG	4036	W
540841	VA	FREDECKSBG	4036	W
540842	VA	FREDECKSBG	4036	W
540843	VA	LURAY	0254	L
540844	VA	DAHLGREN	965H	L
540845	VA	FREDECKSBG	4036	W
540846	VA	FREDECKSBG	4036	W
540847	VA	FREDECKSBG	4036	W
540848	VA	FREDECKSBG	4036	W
540849	VA	STAUNTON	6855	W
540850	VA	FREDECKSBG	4036	W
540851	VA	STAUNTON	9213	L
540852	VA	BERGTON	0250	L
540853	VA	ROANOKE	9213	L
540854	VA	UNIONVILLE	9213	L
540855	VA	ROANOKE	9213	L
540856	VA	BASYE	0250	L
540857	VA	ROANOKE	9213	L
540858	VA	GORE	9213	L
540859	VA	GORDONSVL	5562	W
540860	VA	LURAY	8825	V
540861	VA	SALEM	073H	V
540862	VA	CLIFTNFORG	0226	L
540863	VA	CLIFTNFORG	0226	L
540864	VA	NEW CASTLE	3029	L
540865	VA	CLIFTNFORG	4979	L
540866	VA	STEPHENSCY	4644	V
540867	VA	HINTON	0233	L
540868	VA	STEPHENSCY	9213	L
540869	VA	STEPHENSCY	9213	L
540870	VA	FREDECKSBG	624H	V
540871	VA	BEDFORD	6283	W
540872	VA	MINERAL	9213	L
540873	VA	STAFFORD	4036	W
540874	VA	BEDFORD	6283	W
540875	VA	BEDFORD	6283	W
540876	VA	CHRISTISBG	138E	V
540877	VA	WINCHESTER	9213	L
540878	VA	WARRENTON	5562	W
540879	VA	DAYTON	0233	L
540880	VA	BROWNSBURG	138E	V
540881	VA	CULPEPER	551G	V
540882	VA	CATOCTIN	9213	L
540883	VA	MIDDLEBURG	079F	V
540884	VA	EAGLE ROCK	0249	L
540885	VA	STAUNTON	9213	L
540886	VA	STAUNTON	9213	L
540887	VA	STAUNTON	9213	L
540888	VA	GAINESBORO	9213	L
540889	VA	CRAIGSVL	073H	V
540890	VA	ROANOKE	9213	L
540891	VA	FREDECKSBG	9213	L
540892	VA	ROANOKE	9213	L
540893	VA	LOUISA	073H	V
540894	VA	MINERAL	9213	L
540895	VA	BROKENBURG	9213	L
540896	VA	BROADWAY	0233	L
540897	VA	PAINT BANK	3029	L
540898	VA	FREDECKSBG	9213	L
540899	VA	FREDECKSBG	9213	L
540900	VA	ROANOKE	138E	V
540901	VA	BROADWAY	318J	V
540902	VA	GREENWOOD	318J	V
540903	VA	FREDECKSBG	6827	W
540904	VA	ROANOKE	8825	V
540905	VA	WARRENTON	8825	V
540906	VA	PEARISBURG	6827	W
540907	VA	FREDECKSBG	8825	V
540908	VA	HARRISONBG	8825	V
540909	VA	BOONESMILL	4979	L
540910	VA	WAYNESBORO	6827	W
540911	VA	XXXXXXXXXX	MULT	L
540912	VA	BURNTCHMNY	8825	V
540913	VA	WINCHESTER	4036	W
540914	VA	FRONTROYAL	6855	W
540915	VA	ROANOKE	6855	W
540916	VA	WILLIAMSVL	8825	V
540917	VA	BERRYVILLE	7229	L
540918	VA	SHENANDOAH	079F	V
540919	VA	FREDECKSBG	138E	V
540920	VA	GORDONSVL	4036	W
540921	VA	PEARISBURG	9213	L
540922	VA	PEARISBURG	9213	L
540923	VA	CRIGLERSVL	9213	L
540924	VA	BUCHANAN	079F	V
540925	VA	WILLIAMSVL	0238	L
540926	VA	ROANOKE	726H	L
540927	VA	BENT MT	544A	L
540928	VA	FINCASTLE	0249	L
540929	VA	BENT MT	9213	L
540930	VA	STAFFORD	138E	V
540931	VA	WINCHESTER	8825	V
540932	VA	WAYNESBORO	0226	L
540933	VA	FORT VLY	0250	L
540934	VA	BLACKSBURG	138E	V
540935	VA	WARRENTON	4036	W
540936	VA	HARRISONBG	506J	V
540937	VA	CULPEPER	9213	L
540938	VA	MINERAL	6827	W
540939	VA	DEERFIELD	0238	L
540940	VA	FREDECKSBG	4036	W
540941	VA	WAYNESBORO	0226	L
540942	VA	WAYNESBORO	0226	L
540943	VA	WAYNESBORO	0226	L
540944	VA	BLACKSBURG	197D	V
540945	VA	ROANOKE	4644	V
540946	VA	WAYNESBORO	0226	L
540947	VA	MONTVALE	9213	L
540948	VA	MADISON	9213	L
540949	VA	WAYNESBORO	0226	L
540950	VA			L
540951	VA	BLACKSBURG	9213	L
540952	VA	BLACKSBURG	4644	V
540953	VA	BLACKSBURG	9213	L
540954	VA	ROANOKE	9213	L
540955	VA	BERRYVILLE	9213	L
540956	VA	STONE MT	138E	V
540957	VA	BUENAVISTA	138E	V
540958	VA	COVINGTON	6827	W
540959	VA			L
540960	VA	COVINGTON	6827	W
540961	VA	BLACKSBURG	9213	L
540962	VA	COVINGTON	0226	L
540963	VA	TROUTVILLE	138E	V
540964	VA	HARRISONBG	490J	W
540965	VA	COVINGTON	0226	L
540966	VA	TROUTVILLE	0249	L
540967	VA	LOUISA	9213	L
540968	VA	COVINGTON	6827	W
540969	VA	COVINGTON	0226	L
540970	VA	ROANOKE	544A	L
540971	VA	EDINBURG	8825	V
540972	VA	CHANCELLOR	0233	L
540973	VA	THE PLAINS	073H	V
540974	VA	WINCHESTER	5562	W
540975	VA	EDINBURG	5562	W
540976	VA			L
540977	VA	ROANOKE	9213	L
540978	VA	LURAY	965H	L
540979	VA	ROANOKE	321J	L
540980	VA	PULASKI	9213	L
540981	VA	ROANOKE	9213	L
540982	VA	ROANOKE	9213	L
540983	VA	ROANOKE	9213	L
540984	VA	EDINBURG	0250	L
540985	VA	ROANOKE	9213	L
540986	VA	ROANOKE	9213	L
540987	VA	SPERRYVL	9213	L
540988	VA	ROANOKE	939H	V
540989	VA	ROANOKE	9213	L
540990	VA	DAHLGREN	506J	V
540991	VA	REMINGTON	4644	V
540992	VA	TROUTVILLE	0249	L
540993	VA	FREDECKSBG	6855	W
540994	VA	PULASKI	9213	L
540995	VA	PULASKI	6855	W
540996	VA	MCCLUNG	0238	L
540997	VA	CRAIGSVL	9213	L
540998	VA	CHRISTISBG	4036	W
540999	VA	SHENANDHPK	9213	L
541200	OR	MEDFORD	660C	L
541201	OR	ASHLAND	9638	L
541202	OR	MYRTLE CRK	939H	V
541203	OR	STATELINE	3234	V
541204	OR	LEABURG	076F	V
541205	OR	KLAMATHFLS	3234	V
541206	OR	EUGENE	6529	W
541207	OR	CORVALLIS	3234	V
541208	OR	BEND	6010	W
541209	OR	JEFFERSON	750E	V
541210	OR	MEDFORD	6529	W
541211	OR	XXXXXXXXXX	MULT	L
541212	OR	ONTARIO	6529	W
541213	OR	BEND	6010	W
541214	OR	EUGENE	750E	V
541215	OR	PENDLETON	5820	W
541216	OR	ONTARIO	6349	W
541217	OR	COOS BAY	5562	W
541218	OR	GRANTSPASS	6010	W
541219	OR	LAKEVIEW	5820	W
541220	OR	ALBANY	6529	W
541221	OR	EUGENE	6529	W
541222	OR	EUGENE	9638	L
541223	OR	ALBANY	7531	V
541224	OR	CORVALLIS	7531	V
541225	OR	EUGENE	7531	V
541226	OR	GRANTSPASS	6010	W
541227	OR	MEDFORD	6010	W
541228	OR	EUGENE	6529	W
541229	OR	ROSEBURG	750E	V
541230	OR	CORVALLIS	6529	W
541231	OR	CORVALLIS	5820	W
541232	OR	EUGENE	6529	W
541233	OR	PRINEVILLE	3234	V
541234	OR	JUNCTIONCY	7172	L
541235	OR	ONTARIO	782H	L
541236	OR	ROSEBURG	7172	L
541237	OR	GRANTSPASS	076F	V
541238	OR	KLAMATHFLS	3234	V
541239	OR	BAKER	3234	V
541240	OR	PENDLETON	6349	W
541241	OR	BEND	7172	L
541242	OR	EUGENE	9638	L
541243	OR	CORVALLIS	3234	V
541244	OR	GRANTSPASS	7172	L
541245	OR	MEDFORD	9638	L
541246	OR	EUGENE	7172	L
541247	OR	GOLD BEACH	4323	L
541248	OR	ALBANY	3234	V
541249	OR	BAKER	3234	V
541250	OR	CORVALLIS	6529	W
541251	OR	BROOKINGS	6349	W
541252	OR	COOS BAY	6529	W
541253	OR	PORTORFORD	6010	W
541254	OR	BROOKINGS	5820	W
541255	OR	EUGENE	3234	V
541256	OR	HEPPNER	6349	W
541257	OR	CORVALLIS	7172	L
541258	OR	LEBANON	2395	L
541259	OR	LEBANON	2395	L
541260	OR	COOS BAY	6349	W
541261	OR	MEDFORD	6010	W
541262	OR	OREGONSLOP	9638	L
541263	OR	ENTERPRISE	5820	W
541264	OR	NEWPORT	6529	W
541265	OR	NEWPORT	9638	L
541266	OR	COOS BAY	4323	L
541267	OR	COOS BAY	4323	L
541268	OR	MAPLETON	9638	L
541269	OR	COOS BAY	4323	L
541270	OR	NEWPORT	6010	W
541271	OR	REEDSPORT	4323	L
541272	OR	NEWPORT	6010	W
541273	OR	KLAMATHFLS	9638	L
541274	OR	KLAMATHFLS	5820	W
541275	OR	UMATILLA	076F	V
541276	OR	PENDLETON	9638	L
541277	OR	JUNTURA	2389	L
541278	OR	PENDLETON	9638	L
541279	OR	MADRAS	6529	W
541280	OR	BEND	5820	W
541281	OR	KLAMATHFLS	6349	W
541282	OR	MEDFORD	9638	L
541283	OR	NEWPORT	3234	V
541284	OR	EUGENE	7172	L
541285	OR	EUGENE	7531	V
541286	OR	CORVALLIS	076F	V
541287	OR	CAVE JCT	6010	W
541288	OR	THE DALLES	5562	W
541289	OR	HERMISTON	3955	L
541290	OR	COOS BAY	6349	W
541291	OR	GRANTSPASS	6529	W
541292	OR	MEDFORD	6529	W
541293	OR	NYSSA	3234	V
541294	OR	COOS BAY	5820	W
541295	OR	GRANTSPASS	6529	W
541296	OR	THE DALLES	4520	L
541297	OR	COOS BAY	6010	W
541298	OR	THE DALLES	4520	L
541299	OR	ROGUERIVER	750E	V
541300	OR	THE DALLES	6529	W
541301	OR	MEDFORD	6529	W
541302	OR	EUGENE	9638	L
541303	OR	HERMISTON	3234	V
541304	OR	PENDLETON	3234	V
541305	OR	FLORENCE	3234	V
541306	OR	BEND	5820	W
541307	OR	PHILOMATH	318J	V
541308	OR	HOOD RIVER	4520	L
541309	OR	LAKEVIEW	076F	V
541310	OR	PENDLETON	6529	W
541311	OR	XXXXXXXXXX	MULT	L
541312	OR	BEND	9638	L
541313	OR	OAKRIDGE	750E	V
541314	OR	HERMISTON	6529	W
541315	OR	OAKLAND	5820	W
541316	OR	REDMOND	7172	L
541317	OR	BEND	9638	L
541318	OR	BEND	9638	L
541319	OR	REEDSPORT	750E	V
541320	OR	SUMPTER	3234	V
541321	OR	JUNCTIONCY	6529	W
541322	OR	BEND	9638	L
541323	OR	BEND	9627	L
541324	OR	MEDFORD	5820	W
541325	OR	MADRAS	9638	L
541326	OR	MEDFORD	3234	V
541327	OR	JEFFERSON	9638	L
541328	OR	PINE GROVE	2360	L
541329	OR	BANDON	750E	V
541330	OR	BEND	9638	L
541331	OR	KLAMATHFLS	5562	W
541332	OR	PORTORFORD	4323	L
541333	OR	GRASS VLY	4520	L
541334	OR	EUGENE	9638	L
541335	OR	EUGENE	9638	L
541336	OR	TOLEDO	9638	L
541337	OR	EUGENE	6529	W
541338	OR	EUGENE	9638	L
541339	OR	RIDGEVIEW	2390	L
541340	OR	THE DALLES	5562	W
541341	OR	EUGENE	9638	L
541342	OR	EUGENE	9638	L
541343	OR	EUGENE	9638	L
541344	OR	EUGENE	9638	L
541345	OR	EUGENE	9638	L
541346	OR	EUGENE	9638	L
541347	OR	BANDON	4323	L
541348	OR	LANGLOIS	4323	L
541349	OR	EUGENE	9638	L
541350	OR	BEND	6529	W
541351	OR	NEWPORT	6529	W
541352	OR	PARKDALE	4520	L
541353	OR	BLY	2360	L
541354	OR	ODELL	4520	L
541355	OR	BEND	9627	L
541356	OR	ROCKYPOINT	2360	L
541357	OR	EUGENE	7172	L
541358	OR	HARPER	2389	L
541359	OR	EUGENE	3234	V
541360	OR	CORVALLIS	9882	L
541361	OR	REEDSPORT	6349	W
541362	OR	PRINEVILLE	3234	V
541363	OR	KLAMATHFLS	6010	W
541364	OR	LINCOLN CY	5562	W
541365	OR	CHEMULT	2360	L
541366	OR	PORTORFORD	3234	V
541367	OR	SWEET HOME	2395	L
541368	OR	CORVALLIS	3234	V
541369	OR	HALSEY	2375	L
541370	OR	THE DALLES	9231	L
541371	OR	HERMISTON	5820	W
541372	OR	NYSSA	9638	L
541373	OR	GOLD BEACH	5820	W
541374	OR	CASCADELKS	4520	L
541375	OR	ROSEBURG	9638	L
541376	OR	ECHO	2360	L
541377	OR	PENDLETON	6349	W
541378	OR	ROSEBURG	7531	V
541379	OR	PENDLETON	6349	W
541380	OR	HOOD RIVER	6529	W
541381	OR	FT KLAMATH	2360	L
541382	OR	BEND	9638	L
541383	OR	BEND	9638	L
541384	OR	CONDON	2377	L
541385	OR	BEND	9638	L
541386	OR	HOOD RIVER	4520	L
541387	OR	HOOD RIVER	4520	L
541388	OR	BEND	9638	L
541389	OR	BEND	9638	L
541390	OR	BEND	6529	W
541391	OR	ROSEBURG	6529	W
541392	OR	CASCADELKS	3234	V
541393	OR	EUGENE	7172	L
541394	OR	GRASS VLY	3234	V
541395	OR	MAUPIN	2360	L
541396	OR	COQUILLE	4323	L
541397	OR	THE DALLES	3234	V
541398	OR	ENTERPRISE	6349	W
541399	OR	HOOD RIVER	6010	W
541400	OR	HOOD RIVER	6529	W
541401	OR	LEBANON	5820	W
541402	OR	PARKDALE	3234	V
541403	OR	BAKER	6349	W
541404	OR	COOS BAY	6010	W
541405	OR	LEBANON	5820	W
541406	OR	BAKER	0760	L
541407	OR	LAKEVIEW	750E	V
541408	OR	BEND	5820	W
541409	OR	LEBANON	6010	W
541410	OR	BEND	5820	W
541411	OR	XXXXXXXXXX	MULT	L
541412	OR	BROOKINGS	4323	L
541413	OR	BURNS	6349	W
541414	OR	MEDFORD	660C	L
541415	OR	CAVE JCT	6349	W
541416	OR	PRINEVILLE	9638	L
541417	OR	LAKEVIEW	6349	W
541418	OR	LINCOLN CY	3234	V
541419	OR	BEND	5820	W
541420	OR	BEND	6349	W
541421	OR	LONG CREEK	2360	L
541422	OR	IONE	2360	L
541423	OR	CENTRAL PT	7172	L
541424	OR	BELLFONTAN	2393	L
541425	OR	GOLD BEACH	6349	W
541426	OR	ENTERPRISE	4323	L
541427	OR	UKIAH	2360	L
541428	OR	PILOT ROCK	2360	L
541429	OR	PENDLETON	6010	W
541430	OR	ROSEBURG	6349	W
541431	OR	EUGENE	9638	L
541432	OR	JOSEPH	4323	L
541433	OR	GILCHRIST	2360	L
541434	OR	EUGENE	9638	L
541435	OR	COOS BAY	7229	L
541436	OR	HOOD RIVER	9231	L
541437	OR	ELGIN	4323	L
541438	OR	HARLAN	2393	L
541439	OR	POWERS	4323	L
541440	OR	ROSEBURG	9638	L
541441	OR	GRANTSPASS	6529	W
541442	OR	WASCO	4520	L
541443	OR	PILOT ROCK	2360	L
541444	OR	SILETZ	9638	L
541445	OR	CAMAS VLY	2360	L
541446	OR	HEREFDUNTY	2389	L
541447	OR	PRINEVILLE	9638	L
541448	OR	BATES	2389	L
541449	OR	STANFIELD	9638	L
541450	OR	GRANTSPASS	5820	W
541451	OR	LEBANON	2395	L
541452	OR	CORVALLIS	7172	L
541453	OR	BLODGETT	2393	L
541454	OR	ARLINGTON	4520	L
541455	OR	ARLINGTON	9231	L
541456	OR	SUMMIT	2393	L
541457	OR	HELIX	2376	L
541458	OR	WOLF CREEK	792K	L
541459	OR	OAKLAND	9638	L
541460	OR	MADRAS	5820	W
541461	OR	EUGENE	9638	L
541462	OR	MITCHELL	2360	L
541463	OR	EUGENE	9638	L
541464	OR	ROSEBURG	9638	L
541465	OR	EUGENE	9638	L
541466	OR	BROWNSVL	2395	L
541467	OR	DUFUR	2388	L
541468	OR	SPRAY	2360	L
541469	OR	BROOKINGS	4323	L
541470	OR	DURKEE	750E	V
541471	OR	GRANTSPASS	9638	L
541472	OR	GRANTSPASS	9638	L
541473	OR	VALE	9638	L
541474	OR	GRANTSPASS	9638	L
541475	OR	MADRAS	9638	L
541476	OR	GRANTSPASS	9638	L
541477	OR	PAULINA	2360	L
541478	OR	MOSIER	4520	L
541479	OR	GRANTSPASS	9638	L
541480	OR	BEND	5820	W
541481	OR	BOARDMAN	2360	L
541482	OR	ASHLAND	9638	L
541483	OR	TYGHVALLEY	2360	L
541484	OR	EUGENE	9638	L
541485	OR	EUGENE	9638	L
541486	OR	LOBSTERVLY	2393	L
541487	OR	ALSEA	2393	L
541488	OR	ASHLAND	9638	L
541489	OR	ANTELOPE	2378	L
541490	OR	HOOD RIVER	6010	W
541491	OR	SHEDD	2360	L
541492	OR	ROSEBURG	750E	V
541493	OR	NO HARNEY	2360	L
541494	OR	MEDFORD	076F	V
541495	OR	SO HARNEY	2360	L
541496	OR	GLIDE	2360	L
541497	OR	ALBANY	7172	L
541498	OR	NO UMPQUA	2360	L
541499	OR	MEDFORD	792K	L
541500	OR	MEDFORD	792K	L
541501	OR	EUGENE	5562	W
541502	OR	GOLD HILL	076F	V
541503	OR	EUGENE	616J	L
541504	OR	REDMOND	9638	L
541505	OR	EUGENE	7172	L
541506	OR	THE DALLES	4520	L
541507	OR	GRANTSPASS	9638	L
541508	OR	BEND	750E	V
541510	OR	EUGENE	5820	W
541511	OR	XXXXXXXXXX	MULT	L
541512	OR	PHOENIX	9638	L
541513	OR	EUGENE	6529	W
541514	OR	EUGENE	6529	W
541515	OR	EUGENE	6529	W
541516	OR	REDMOND	9638	L
541517	OR	EUGENE	5820	W
541518	OR	BAKER	5014	L
541519	OR	BAKER	5820	W
541520	OR	EUGENE	5820	W
541521	OR	EUGENE	5820	W
541522	OR	QUINN	3304	L
541523	OR	BAKER	9638	L
541524	OR	BAKER	9638	L
541525	OR	EUGENE	076F	V
541526	OR	REDMOND	9638	L
541527	OR	REDMOND	5820	W
541528	OR	TIDEWATER	2393	L
541529	OR	OAKLAND	5820	W
541530	OR	ROSEBURG	5820	W
541531	OR	MEDFORD	6349	W
541532	OR	PILOT ROCK	750E	V
541533	OR	SPRAGUERIV	2360	L
541534	OR	IMBLER	4323	L
541535	OR	PHOENIX	9638	L
541536	OR	LAPINE	9638	L
541537	OR	ROSEBURG	6010	W
541538	OR	WHITE CITY	5562	W
541539	OR	KLAMATHFLS	6010	W
541540	OR	RICHLAND	5014	L
541541	OR	BROOKINGS	750E	V
541542	OR	SENECA	2360	L
541543	OR	EUGENE	6529	W
541544	OR	WAMIC	2360	L
541545	OR	BONANZA	2360	L
541546	OR	CULVER	9638	L
541547	OR	YACHATS	2393	L
541548	OR	REDMOND	9638	L
541549	OR	SISTERS	9638	L
541550	OR	BEND	6529	W
541551	OR	BANDON	5820	W
541552	OR	ASHLAND	9638	L
541553	OR	MADRAS	9638	L
541554	OR	EUGENE	5820	W
541555	OR	DIR ASST	MULT	L
541556	OR	EUGENE	5820	W
541557	OR	LINCOLN CY	4520	L
541558	OR	STATELINE	9638	L
541559	OR	MYRTLE PT	750E	V
541560	OR	PROSPECT	4520	L
541561	OR	HERMISTON	5820	W
